HSCode,Commodity,value,country,year
67,PREPARED FEATHERS AND DOWN AND ARTICLES MADE OF FEATHERS OR OF DOWN; ARTIFICIAL FLOWERS; ARTICLES OF HUMAN HAIR.,6.93,CHINA P RP,2010
68,"ARTICLES OF STONE, PLASTER, CEMENT, ASBESTOS, MICA OR SIMILAR MATERIALS.",113.92,CHINA P RP,2010
69,CERAMIC PRODUCTS.,366.94,CHINA P RP,2010
70,GLASS AND GLASSWARE.,256.46,CHINA P RP,2010
71,"NATURAL OR CULTURED PEARLS,PRECIOUS OR SEMIPRECIOUS STONES,PRE.METALS,CLAD WITH PRE.METAL AND ARTCLS THEREOF;IMIT.JEWLRY;COIN.",685.02,CHINA P RP,2010
72,IRON AND STEEL,1986.38,CHINA P RP,2010
73,ARTICLES OF IRON OR STEEL,1178.18,CHINA P RP,2010
74,COPPER AND ARTICLES THEREOF.,196.62,CHINA P RP,2010
75,NICKEL AND ARTICLES THEREOF.,17.98,CHINA P RP,2010
76,ALUMINIUM AND ARTICLES THEREOF.,258.25,CHINA P RP,2010
78,LEAD AND ARTICLES THEREOF.,10.89,CHINA P RP,2010
79,ZINC AND ARTICLES THEREOF.,11.39,CHINA P RP,2010
80,TIN AND ARTICLES THEREOF.,9.56,CHINA P RP,2010
81,OTHER BASE METALS; CERMETS; ARTICLES THEREOF.,102.06,CHINA P RP,2010
82,"TOOLS IMPLEMENTS, CUTLERY, SPOONS AND FORKS, OF BASE METAL; PARTS THEREOF OF BASE METAL.",106.33,CHINA P RP,2010
83,MISCELLANEOUS ARTICLES OF BASE METAL.,153.31,CHINA P RP,2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",7699.9,CHINA P RP,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",11857.72,CHINA P RP,2010
86,"RAILWAY OR TRAMWAY LOCOMOTIVES, ROLLING-STOCK AND PARTS THEREOF; RAILWAY OR TRAMWAY TRACK FIXTURES AND FITTINGS AND PARTS THEREOF; MECHANICAL",62.04,CHINA P RP,2010
87,"VEHICLES OTHER THAN RAILWAY OR TRAMWAY ROLLING STOCK, AND PARTS AND ACCESSORIES THEREOF.",733.65,CHINA P RP,2010
88,"AIRCRAFT, SPACECRAFT, AND PARTS THEREOF.",19.61,CHINA P RP,2010
89,"SHIPS, BOATS AND FLOATING STRUCTURES.",1213.39,CHINA P RP,2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",655.4,CHINA P RP,2010
91,CLOCKS AND WATCHES AND PARTS THEREOF.,37.54,CHINA P RP,2010
92,MUSICAL INSTRUMENTS; PARTS AND ACCESSORIES OF SUCH ARTICLES.,16.37,CHINA P RP,2010
93,ARMS AND AMMUNITION; PARTS AND ACCESSORIES THEREOF.,0.05,CHINA P RP,2010
94,"FURNITURE; BEDDING, MATTRESSES, MATTRESS SUPPORTS, CUSHIONS AND SIMILAR STUFFED FURNISHING; LAMPS AND LIGHTING FITTINGS NOT ELSEWHERE SPECIFIED OR INC",401.3,CHINA P RP,2010
95,"TOYS, GAMES AND SPORTS REQUISITES; PARTS AND ACCESSORIES THEREOF.",238.4,CHINA P RP,2010
96,MISCELLANEOUS MANUFACTURED ARTICLES.,128.9,CHINA P RP,2010
97,WORKS OF ART COLLECTORS' PIECES AND ANTIQUES.,2.44,CHINA P RP,2010
98,PROJECT GOODS; SOME SPECIAL USES.,3181.56,CHINA P RP,2010
99,MISCELLANEOUS GOODS.,42.35,CHINA P RP,2010
42,"ARTICLES OF LEATHER,SADDLERY AND HARNESS;TRAVEL GOODS, HANDBAGS AND SIMILAR CONT.ARTICLES OF ANIMAL GUT(OTHR THN SILK-WRM)GUT.",0,CHRISTMAS IS.,2010
54,MAN-MADE FILAMENTS.,0,CHRISTMAS IS.,2010
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0,CHRISTMAS IS.,2010
72,IRON AND STEEL,0,CHRISTMAS IS.,2010
73,ARTICLES OF IRON OR STEEL,0,CHRISTMAS IS.,2010
74,COPPER AND ARTICLES THEREOF.,0.04,CHRISTMAS IS.,2010
84,"NUCLEAR REACTORS, BOILERS, MACHINERY AND MECHANICAL APPLIANCES; PARTS THEREOF.",0,CHRISTMAS IS.,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0.02,CHRISTMAS IS.,2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",0,CHRISTMAS IS.,2010
99,MISCELLANEOUS GOODS.,0,CHRISTMAS IS.,2010
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",48.87,COCOS IS,2010
73,ARTICLES OF IRON OR STEEL,0,COCOS IS,2010
85,"ELECTRICAL MACHINERY AND EQUIPMENT AND PARTS THEREOF; SOUND RECORDERS AND REPRODUCERS, TELEVISION IMAGE AND SOUND RECORDERS AND REPRODUCERS,AND PARTS.",0,COCOS IS,2010
90,"OPTICAL, PHOTOGRAPHIC CINEMATOGRAPHIC MEASURING, CHECKING PRECISION, MEDICAL OR SURGICAL INST. AND APPARATUS PARTS AND ACCESSORIES THEREOF;",0,COCOS IS,2010
6,LIVE TREES AND OTHER PLANTS; BULBS; ROOTS AND THE LIKE; CUT FLOWERS AND ORNAMENTAL FOLIAGE.,0,COLOMBIA,2010
9,"COFFEE, TEA, MATE AND SPICES.",0.01,COLOMBIA,2010
13,"LAC; GUMS, RESINS AND OTHER VEGETABLE SAPS AND EXTRACTS.",0,COLOMBIA,2010
17,SUGARS AND SUGAR CONFECTIONERY.,2.38,COLOMBIA,2010
18,COCOA AND COCOA PREPARATIONS.,0.94,COLOMBIA,2010
20,"PREPARATIONS OF VEGETABLES, FRUIT, NUTS OR OTHER PARTS OF PLANTS.",0.03,COLOMBIA,2010
21,MISCELLANEOUS EDIBLE PREPARATIONS.,0,COLOMBIA,2010
22,"BEVERAGES, SPIRITS AND VINEGAR.",0.37,COLOMBIA,2010
26,"ORES, SLAG AND ASH.",0.1,COLOMBIA,2010
27,"MINERAL FUELS, MINERAL OILS AND PRODUCTS OF THEIR DISTILLATION; BITUMINOUS SUBSTANCES; MINERAL WAXES.",818.96,COLOMBIA,2010
28,"INORGANIC CHEMICALS; ORGANIC OR INORGANIC COMPOUNDS OF PRECIOUS METALS, OF RARE-EARTH METALS, OR RADI. ELEM. OR OF ISOTOPES.",0.11,COLOMBIA,2010
29,ORGANIC CHEMICALS,0.01,COLOMBIA,2010
30,PHARMACEUTICAL PRODUCTS,0.02,COLOMBIA,2010
32,"TANNING OR DYEING EXTRACTS; TANNINS AND THEIR DERI. DYES, PIGMENTS AND OTHER COLOURING MATTER; PAINTS AND VER; PUTTY AND OTHER MASTICS; INKS.",0.21,COLOMBIA,2010
33,"ESSENTIAL OILS AND RESINOIDS; PERFUMERY, COSMETIC OR TOILET PREPARATIONS.",0.03,COLOMBIA,2010
35,ALBUMINOIDAL SUBSTANCES; MODIFIED STARCHES; GLUES; ENZYMES.,1.82,COLOMBIA,2010
38,MISCELLANEOUS CHEMICAL PRODUCTS.,0.04,COLOMBIA,2010
39,PLASTIC AND ARTICLES THEREOF.,0.46,COLOMBIA,2010
40,RUBBER AND ARTICLES THEREOF.,0,COLOMBIA,2010
41,RAW HIDES AND SKINS (OTHER THAN FURSKINS) AND LEATHER,0.32,COLOMBIA,2010
44,WOOD AND ARTICLES OF WOOD; WOOD CHARCOAL.,3,COLOMBIA,2010
48,"PAPER AND PAPERBOARD; ARTICLES OF PAPER PULP, OF PAPER OR OF PAPERBOARD.",0.24,COLOMBIA,2010
49,"PRINTED BOOKDS, NEWSPAPERS, PICTURES AND OTHER PRODUCTS OF THE PRINTING INDUSTRY; MANUSCRIPTS, TYPESCRIPTS AND PLANS.",0.01,COLOMBIA,2010
55,MAN-MADE STAPLE FIBRES.,0.3,COLOMBIA,2010
58,SPECIAL WOVEN FABRICS; TUFTED TEXTILE FABRICS; LACE; TAPESTRIES; TRIMMINGS; EMBROIDERY.,0,COLOMBIA,2010
